name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dominique Elliott,31,0.14400000000000002,0.157,0.7240000000000001,0.018000000000000002,0.049,1,2015-16
Derrico Peck,13,0.19399999999999998,0.154,0.615,0,0,NA,2015-16
Bakari Copeland,9,0.061,0.068,0.625,0.027000000000000003,0,0,2015-16
Devin Martin,6,0.039,0.03,0.4,0.01,0,0,2015-16
Isaac Taylor,4,0.114,0.267,1,0,0,NA,2015-16
Joshu'A Warren,3,0.25,0.14300000000000002,0.33299999999999996,0,NA,NA,2015-16
Dontae Caldwell,3,0.07,0.095,0.667,0,0,NA,2015-16
Mark Blackmon,1,0.067,0.16699999999999998,1,0,0,NA,2015-16
Ahmad Frost,1,0,0,NA,0,0,NA,2015-16
Maurice Coleman,1,1,1,1,NA,NA,NA,2015-16
Total,72,0.091,0.105,0.672,0.011000000000000001,0.015,0.5,2015-16
