name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Willie Mangum IV,361,0.498,0.475,0.21899999999999997,0.506,0.4,0.28300000000000003,0.33299999999999996,0.17600000000000002,0.499,0.361,0.6920000000000001,0.213,0.688,2015-16
Ty Toney,286,0.485,0.42100000000000004,0.49,0.55,0.195,0.28,0.262,0.14300000000000002,0.231,0.22699999999999998,0.667,0.483,0.725,2015-16
James Thompson IV,282,0.6629999999999999,0.645,0.688,0.742,0.444,0.309,0.43700000000000006,0.263,0.004,0,NA,0.652,0.685,2015-16
Raven Lee,279,0.5780000000000001,0.502,0.265,0.541,0.275,0.265,0.37799999999999995,0.071,0.47,0.366,0.667,0.5589999999999999,0.821,2015-16
Tim Bond,249.00000000000003,0.516,0.47600000000000003,0.442,0.618,0.368,0.305,0.32899999999999996,0.12,0.253,0.27,0.941,0.285,0.775,2015-16
Brandon Nazione,202.99999999999997,0.613,0.569,0.685,0.597,0.542,0.207,0.381,0.5,0.10800000000000001,0.5,0.909,0.5670000000000001,0.7390000000000001,2015-16
Jodan Price,117,0.47200000000000003,0.45299999999999996,0.06,0.5710000000000001,0.5,0.205,0.41700000000000004,0.5,0.735,0.302,0.9620000000000001,0.222,0.615,2015-16
Ethan Alvano,56.00000000000001,0.402,0.295,0.446,0.48,0,0.23199999999999998,0.231,0,0.321,0.055999999999999994,0,0.607,0.735,2015-16
Jordan Nobles,48,0.534,0.521,0.45799999999999996,0.818,0.5,0.5,0.292,0.7140000000000001,0.042,0,NA,0.521,0.56,2015-16
Trent Perry,35,0.24400000000000002,0.22899999999999998,0.086,0.33299999999999996,1,0.114,0.25,1,0.8,0.14300000000000002,0.75,0.114,0.5,2015-16
Jordan Martin,26,0.396,0.34600000000000003,0.615,0.5,0.375,0.34600000000000003,0.111,0,0.038,0,NA,0.654,0.529,2015-16
Lamonta Stone II,10,0.33599999999999997,0.3,0.2,0.5,1,0.5,0.4,0,0.3,0,NA,0.4,0.5,2015-16
Blake Brown,9,0.624,0.667,1,0.667,0.33299999999999996,0,NA,NA,0,NA,NA,0.33299999999999996,0.33299999999999996,2015-16
Total,1961,0.539,0.494,0.418,0.612,0.386,0.275,0.344,0.231,0.306,0.311,0.754,0.435,0.721,2015-16
