name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
David Rivers,18,0.273,0.267,0.667,0.14,0.16699999999999998,0.5,2014-15,Nebraska
Shavon Shields,14,0.046,0.069,1,0.047,0.09699999999999999,0.875,2014-15,Nebraska
Moses Abraham,12,0.214,0.25,0.667,0.562,0.7140000000000001,0.556,2014-15,Nebraska
Terran Petteway,9,0.009000000000000001,0,0,0.055999999999999994,0.10400000000000001,0.625,2014-15,Nebraska
Leslee Smith,8,0.19,0.154,0.5,0.138,0.2,0.5,2014-15,Nebraska
Walter Pitchford,8,0.087,0.071,0.5,0.091,0.09699999999999999,0.5,2014-15,Nebraska
Nick Fuller,2,0.1,0.14300000000000002,1,0.14300000000000002,0,0,2014-15,Nebraska
Tarin Smith,2,0.024,0.037000000000000005,1,0.021,0.062,1,2014-15,Nebraska
Jake Hammond,1,NA,NA,NA,0.2,0,0,2014-15,Nebraska
Tai Webster,1,0.027000000000000003,0,0,0,0,NA,2014-15,Nebraska
Total,75,0.057,0.061,0.667,0.08,0.121,0.58,2014-15,Nebraska
