name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Phil Valenti,31,0.157,0.154,0.56,0.057999999999999996,0.062,0.4,2015-16,Canisius
Jamal Reynolds,31,0.27899999999999997,0.28300000000000003,0.484,0,0,NA,2015-16,Canisius
Kevin Bleeker,29,0.255,0.24600000000000002,0.556,0.061,0,0,2015-16,Canisius
Jermaine Crumpton,15,0.179,0.196,0.643,0.012,0.033,1,2015-16,Canisius
Cassidy Ryan,6,0.20800000000000002,0.308,0.8,0.059000000000000004,0,0,2015-16,Canisius
Isaiah Gurley,6,0.33299999999999996,0.16699999999999998,0.16699999999999998,0,0,NA,2015-16,Canisius
Kassius Robertson,4,0.034,0.065,1,0,0,NA,2015-16,Canisius
Keifer Douse,4,0.071,0.071,0.5,0,0,NA,2015-16,Canisius
Malcolm McMillan,2,0.013999999999999999,0.013999999999999999,0.5,0,0,NA,2015-16,Canisius
Adam Weir,1,0.33299999999999996,0.5,1,0,NA,NA,2015-16,Canisius
Total,129,0.14400000000000002,0.151,0.551,0.025,0.023,0.33299999999999996,2015-16,Canisius
