name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Joel Wright,423.00000000000006,0.554,0.479,0.525,0.532,0.45799999999999996,0.35,0.39899999999999997,0.254,0.125,0.321,0.8240000000000001,0.617,0.77,2012-13,TexasSt.
Matt Staff,329,0.532,0.498,0.28600000000000003,0.691,0.585,0.39799999999999996,0.344,0.467,0.316,0.34600000000000003,0.972,0.185,0.8690000000000001,2012-13,TexasSt.
Reid Koenen,214,0.548,0.502,0.276,0.61,0.5,0.22899999999999998,0.449,0.045,0.495,0.311,0.879,0.299,0.828,2012-13,TexasSt.
Wesley Davis,206.99999999999997,0.45799999999999996,0.449,0.309,0.516,0.242,0.314,0.32299999999999995,0.23800000000000002,0.377,0.33299999999999996,0.731,0.271,0.5,2012-13,TexasSt.
Phil Hawkins,191,0.48400000000000004,0.424,0.382,0.466,0.059000000000000004,0.262,0.28,0.071,0.35600000000000004,0.324,0.5,0.377,0.778,2012-13,TexasSt.
Corey Stern,171,0.515,0.494,0.573,0.531,0.615,0.24600000000000002,0.452,0.42100000000000004,0.18100000000000002,0.29,0.889,0.585,0.56,2012-13,TexasSt.
Vonn Jones,155,0.506,0.494,0.252,0.436,0.17600000000000002,0.142,0.455,0.1,0.606,0.35100000000000003,0.636,0.23199999999999998,0.583,2012-13,TexasSt.
Deonte' Jones,123,0.639,0.63,0.057,0.5710000000000001,0,0.244,0.5,0.2,0.6990000000000001,0.45299999999999996,0.9490000000000001,0.065,0.875,2012-13,TexasSt.
Basil Brown,59,0.434,0.364,0.18600000000000003,0.364,0.75,0.441,0.385,0.6,0.373,0.22699999999999998,0.8,0.61,0.639,2012-13,TexasSt.
Nick Hinton,35,0.376,0.386,0.086,0.667,0,0.486,0.235,0.25,0.429,0.33299999999999996,1,0.057,0,2012-13,TexasSt.
Darius Richardson,33,0.20600000000000002,0.212,0.121,0.5,1,0.273,0.222,0.5,0.606,0.1,1,0.061,0,2012-13,TexasSt.
Ray Dorsey,31,0.451,0.419,0.5479999999999999,0.529,0.444,0.258,0.5,0.25,0.19399999999999998,0,NA,0.903,0.5,2012-13,TexasSt.
Justin Tanton,3,0.4320000000000001,0.33299999999999996,0.33299999999999996,1,0,0,NA,NA,0.667,0,NA,0.33299999999999996,1,2012-13,TexasSt.
"HILL,CONNOR",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13,TexasSt.
Total,1973.9999999999998,0.517,0.47700000000000004,0.35100000000000003,0.545,0.435,0.302,0.377,0.284,0.34700000000000003,0.331,0.815,0.368,0.706,2012-13,TexasSt.
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,TexasSt.
