name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Malik Beasley,28,0.14800000000000002,0.138,0.632,0.073,0.07,0.33299999999999996,2015-16,FloridaSt.
Dwayne Bacon,26,0.124,0.096,0.478,0.021,0.02,0.33299999999999996,2015-16,FloridaSt.
Boris Bojanovsky,25,0.255,0.294,0.833,0.032,0,0,2015-16,FloridaSt.
Terance Mann,20,0.21600000000000003,0.19699999999999998,0.632,0.042,0,0,2015-16,FloridaSt.
Jarquez Smith,17,0.20600000000000002,0.24100000000000002,0.929,0.059000000000000004,0.125,0.667,2015-16,FloridaSt.
Montay Brandon,16,0.23600000000000002,0.242,0.615,0.125,0,0,2015-16,FloridaSt.
Devon Bookert,7,0.098,0.13,0.75,0.05,0.04,0.33299999999999996,2015-16,FloridaSt.
Jean Marc Christ Koumadje,4,0.188,0.182,0.667,0.091,0.5,1,2015-16,FloridaSt.
Xavier Rathan-Mayes,3,0.024,0.04,1,0.01,0.024,1,2015-16,FloridaSt.
Benji Bell,1,0,0,NA,0.053,0,0,2015-16,FloridaSt.
Total,147,0.151,0.158,0.6859999999999999,0.043,0.044000000000000004,0.34600000000000003,2015-16,FloridaSt.
