name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Demajeo Wiggins,21,0.212,0.25,0.722,0.12,0.2,0.667,2015-16
Rasheed Worrell,20,0.151,0.155,0.611,0.031,0.048,0.5,2015-16
Spencer Parker,20,0.085,0.07400000000000001,0.47100000000000003,0.038,0.087,0.667,2015-16
Antwon Lillard,15,0.11900000000000001,0.145,0.7859999999999999,0.031,0.067,1,2015-16
Zack Denny,13,0.11599999999999999,0.114,0.5,0.022000000000000002,0.028999999999999998,0.5,2015-16
Wes Alcegaire,9,0.067,0.08,0.667,0.053,0.055999999999999994,0.33299999999999996,2015-16
JD Tisdale,3,0.062,0.115,1,0,0,NA,2015-16
Ismail Ali,1,0,0,NA,0.037000000000000005,0,0,2015-16
David Joseph,1,0,0,NA,0,0,NA,2015-16
Malik Hluchoweckyj,1,0.2,0.25,1,0,0,NA,2015-16
Total,104,0.098,0.11199999999999999,0.644,0.032,0.054000000000000006,0.5329999999999999,2015-16
