name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Keith Fisher III,26,0.174,0.214,0.75,0.065,0.069,0.33299999999999996,2019-20
Rey Idowu,12,0.19,0.179,0.636,0.023,0,0,2019-20
Abdou Ndiaye,9,0.265,0.25,0.444,0,0,NA,2019-20
Antonio Reeves,8,0.053,0.091,1,0.059000000000000004,0.077,0.5,2019-20
Zach Copeland,7,0.043,0.057,0.667,0.043,0.057,0.5,2019-20
Jaycee Hillsman,5,0.094,0.121,0.8,0,0,NA,2019-20
Matt Chastain,2,0.11800000000000001,0.154,1,0,0,NA,2019-20
Dedric Boyd,2,0.061,0,0,0,0,NA,2019-20
Ricky Torres,2,0.059000000000000004,0.091,1,0.033,0,0,2019-20
Taylor Bruninga,1,0.14300000000000002,0,0,NA,NA,NA,2019-20
DJ Horne,1,0,0,NA,0.012,0,0,2019-20
Total,75,0.11900000000000001,0.136,0.6609999999999999,0.031,0.028999999999999998,0.353,2019-20
