name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
De'Andre Hunter,16,0.225,0.233,0.625,0,0,NA,2017-18,Virginia
Isaiah Wilkins,13,0.2,0.133,0.462,0,0,NA,2017-18,Virginia
Jack Salt,11,0.16899999999999998,0.14,0.545,0,0,NA,2017-18,Virginia
Mamadi Diakite,8,0.125,0.125,0.75,0,0,NA,2017-18,Virginia
Kyle Guy,8,0.047,0.09300000000000001,1,0.023,0,0,2017-18,Virginia
Devon Hall,7,0.059000000000000004,0.042,0.4,0.013999999999999999,0.037000000000000005,1,2017-18,Virginia
Jay Huff,2,0.14300000000000002,0.16699999999999998,1,0,0,NA,2017-18,Virginia
Justice Bartley,1,0.33299999999999996,1,1,NA,NA,NA,2017-18,Virginia
Ty Jerome,1,0.02,0.038,1,0,0,NA,2017-18,Virginia
TREVON,1,1,1,1,NA,NA,NA,2017-18,Virginia
Total,68,0.11199999999999999,0.114,0.629,0.006,0.004,0.25,2017-18,Virginia
