shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.324,0.64,0.068,0.6859999999999999,2018-19,Navy
2pt Jumpers,0.248,0.391,0.038,0.40700000000000003,2018-19,Navy
3pt Shots,0.428,0.33799999999999997,0.003,0.33899999999999997,2018-19,Navy
