name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Cedric Hankerson,296,0.56,0.514,0.284,0.41700000000000004,0.14300000000000002,0.122,0.33299999999999996,0.083,0.595,0.39799999999999996,0.8290000000000001,0.7090000000000001,0.662,2014-15
John Papale,225,0.543,0.524,0.076,0.41200000000000003,0.14300000000000002,0.284,0.469,0.267,0.64,0.375,0.87,0.187,0.7140000000000001,2014-15
Eric Fanning,216,0.615,0.546,0.556,0.5579999999999999,0.284,0.16699999999999998,0.41700000000000004,0.133,0.278,0.4,0.667,0.7959999999999999,0.7559999999999999,2014-15
Cheddi Mosely,202.99999999999997,0.556,0.5489999999999999,0.158,0.531,0.353,0.20199999999999999,0.439,0.16699999999999998,0.64,0.392,0.902,0.113,0.652,2014-15
Nathan Dieudonne,200.99999999999997,0.542,0.505,0.562,0.611,0.522,0.154,0.32299999999999995,0.2,0.284,0.263,1,0.512,0.66,2014-15
Justin Alston,176,0.582,0.562,0.6759999999999999,0.622,0.608,0.318,0.446,0.4,0.006,0,NA,0.29,0.6859999999999999,2014-15
Blaise Mbargorba,54,0.5,0.46299999999999997,0.574,0.581,0.778,0.426,0.304,0.28600000000000003,0,NA,NA,0.35200000000000004,0.684,2014-15
Will Goff,26,0.658,0.5770000000000001,0.154,0.25,1,0.154,0.5,0.5,0.6920000000000001,0.444,1,0.5379999999999999,0.929,2014-15
Nick Havener,16,0.40800000000000003,0.375,0.312,0.4,0,0.5,0.5,0,0.188,0,NA,0.312,0.6,2014-15
Eric Johnson,14.000000000000002,0.356,0.321,0.35700000000000004,0.4,0,0.14300000000000002,0.5,1,0.5,0.14300000000000002,1,0.643,0.444,2014-15
Dylan Haines,13,0.251,0.26899999999999996,0.308,0.5,1,0.231,0,NA,0.462,0.16699999999999998,1,0.154,0,2014-15
Cameron Curry,12,0.324,0.20800000000000002,0.16699999999999998,0.5,1,0.083,0,NA,0.75,0.111,1,0.33299999999999996,1,2014-15
Braiten Madrigal,2,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2014-15
Total,1454,0.557,0.52,0.369,0.55,0.441,0.21,0.40700000000000003,0.242,0.42200000000000004,0.36700000000000005,0.858,0.45,0.6940000000000001,2014-15
