name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Sage Tolbert,35,0.239,0.281,0.7809999999999999,0.067,0.077,0.33299999999999996,2019-20
Quatarrius  Wilson,20,0.17,0.196,0.688,0.069,0.188,0.75,2019-20
Darrious Agnew,7,0.102,0.14300000000000002,0.667,0.038,0.111,1,2019-20
Skyler Hogan,6,0.073,0.1,0.75,0,0,NA,2019-20
Jordan Love,5,0.172,0.14300000000000002,0.4,0,0,NA,2019-20
Alex Caldwell,4,0.077,0.10300000000000001,0.75,0,0,NA,2019-20
Nygal Russell,4,0.046,0.055999999999999994,0.667,0.062,0,0,2019-20
Isaiah Gable,2,0.067,0.053,0.5,0,0,NA,2019-20
DQ Nicholas,1,0,0,NA,0,0,NA,2019-20
Total,84,0.11699999999999999,0.14400000000000002,0.708,0.017,0.027999999999999997,0.556,2019-20
