name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Corey Hawkins,374,0.653,0.611,0.214,0.575,0.087,0.342,0.47700000000000004,0.08199999999999999,0.444,0.488,0.5429999999999999,0.42,0.8220000000000001,2014-15
Josh Ritchert,273,0.624,0.612,0.297,0.617,0.54,0.19,0.40399999999999997,0.33299999999999996,0.513,0.457,0.8909999999999999,0.158,0.7440000000000001,2014-15
Josh Fox,188,0.602,0.598,0.441,0.759,0.5870000000000001,0.511,0.5,0.479,0.048,0.111,1,0.564,0.585,2014-15
J.T. Adenrele,153,0.536,0.5,0.595,0.615,0.536,0.39899999999999997,0.311,0.579,0.006999999999999999,1,1,0.43799999999999994,0.672,2014-15
Tyler Les,151,0.701,0.672,0.02,0.33299999999999996,0,0.06,0.33299999999999996,0.667,0.9209999999999999,0.46799999999999997,0.985,0.212,0.938,2014-15
Avery Johnson,138,0.603,0.551,0.275,0.5529999999999999,0.429,0.159,0.318,0.429,0.565,0.41,0.9059999999999999,0.413,0.825,2014-15
Darius Graham,112.99999999999999,0.492,0.442,0.239,0.519,0.071,0.39799999999999996,0.267,0,0.363,0.39,0.688,0.469,0.679,2014-15
Neal Monson,101,0.647,0.614,0.594,0.667,0.7,0.406,0.537,0.591,0,NA,NA,0.406,0.78,2014-15
Brynton Lemar,77,0.45199999999999996,0.40299999999999997,0.156,0.41700000000000004,0.4,0.41600000000000004,0.25,0.25,0.429,0.364,1,0.46799999999999997,0.639,2014-15
Michael Onyebalu,7.000000000000001,0.643,0.643,0.28600000000000003,1,0,0.429,0.33299999999999996,0,0.28600000000000003,0.5,1,0,NA,2014-15
Georgi Funtarov,7.000000000000001,0.44,0.35700000000000004,0.14300000000000002,1,1,0.28600000000000003,0,NA,0.5710000000000001,0.25,0,0.28600000000000003,1,2014-15
Justin Dueck,1,0.17200000000000001,0,1,0,NA,0,NA,NA,0,NA,NA,4,0.25,2014-15
"BOESE,BRETT",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
"RAILEY,JORDAN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
"OLESINSKI,MAREK",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
"REDDING,NY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
Total,1594,0.607,0.5770000000000001,0.302,0.624,0.462,0.309,0.41,0.327,0.38799999999999996,0.449,0.8059999999999999,0.379,0.737,2014-15
