start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.14,0.575,0.49200000000000005,0.531,0.131,0.41200000000000003,0.377,0.45899999999999996,2016-17,Iona
"Rebound, 11-30 s",0.214,0.445,0.31,0.504,0.315,0.376,0.375,0.302,2016-17,Iona
"Score, 0-10 s",0.078,0.41700000000000004,0.361,0.519,0.132,0.316,0.507,0.247,2016-17,Iona
"Score, 11-30 s",0.38299999999999995,0.47600000000000003,0.313,0.509,0.307,0.39899999999999997,0.38,0.341,2016-17,Iona
"Steal, 0-10 s",0.055999999999999994,0.611,0.644,0.687,0.163,0.41200000000000003,0.192,0.35,2016-17,Iona
"Steal, 11-30 s",0.013999999999999999,0.423,0.308,0.75,0.385,0.2,0.308,0.25,2016-17,Iona
Transition,0.27399999999999997,0.537,0.486,0.5710000000000001,0.138,0.386,0.376,0.366,2016-17,Iona
