name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jordan Washington,422,0.589,0.5529999999999999,0.68,0.606,0.575,0.31,0.44299999999999995,0.552,0.009000000000000001,0.25,1,0.5589999999999999,0.6859999999999999,2016-17
Cassell Sam,329,0.531,0.5,0.134,0.43200000000000005,0.21100000000000002,0.207,0.397,0.259,0.66,0.364,0.7340000000000001,0.195,0.828,2016-17
Jon Severe,300,0.588,0.552,0.32,0.51,0.163,0.2,0.41700000000000004,0.12,0.48,0.424,0.885,0.247,0.851,2016-17
Rickey McGill,278,0.5680000000000001,0.523,0.478,0.579,0.39,0.23399999999999999,0.431,0.14300000000000002,0.28800000000000003,0.33799999999999997,0.889,0.35600000000000004,0.7879999999999999,2016-17
E.J. Crawford,243.00000000000003,0.598,0.568,0.337,0.47600000000000003,0.513,0.14800000000000002,0.41700000000000004,0.33299999999999996,0.514,0.44799999999999995,0.946,0.28,0.779,2016-17
Deyshonne Much,241,0.512,0.5,0.228,0.418,0.087,0.158,0.316,0.25,0.614,0.385,0.667,0.079,0.789,2016-17
Schadrac Casimir,174,0.598,0.5429999999999999,0.253,0.43200000000000005,0.263,0.195,0.41200000000000003,0.214,0.552,0.42700000000000005,0.927,0.293,0.941,2016-17
Taylor Bessick,86,0.536,0.512,0.7909999999999999,0.515,0.457,0.209,0.5,0.33299999999999996,0,NA,NA,0.337,0.655,2016-17
Jan Svandrlik,47,0.702,0.67,0.149,0.429,0.33299999999999996,0.043,0,NA,0.809,0.5,0.9470000000000001,0.255,0.917,2016-17
Tyrell Williams,21,0.544,0.47600000000000003,0.7140000000000001,0.6,0.889,0.28600000000000003,0.16699999999999998,1,0,NA,NA,0.47600000000000003,0.8,2016-17
Deandre Turner,11,0.28900000000000003,0.22699999999999998,0.273,0.33299999999999996,1,0.091,0,NA,0.636,0.14300000000000002,0,0.545,0.5,2016-17
Luca Milosavljevic,3,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2016-17
Total,2155,0.5690000000000001,0.534,0.387,0.537,0.435,0.213,0.41200000000000003,0.32299999999999995,0.4,0.397,0.83,0.31,0.768,2016-17
