name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tshilidzi Nephawe,38,0.21600000000000003,0.252,0.778,0.024,0.08,1,2013-14,NewMexicoSt.
Sim Bhullar,35,0.212,0.205,0.742,0.085,0.077,0.25,2013-14,NewMexicoSt.
DK Eldridge,20,0.12,0.125,0.727,0.081,0.081,0.33299999999999996,2013-14,NewMexicoSt.
Daniel Mullings,18,0.07200000000000001,0.07,0.6,0.019,0,0,2013-14,NewMexicoSt.
Renaldo Dixon,17,0.145,0.135,0.625,0.013999999999999999,0.036000000000000004,1,2013-14,NewMexicoSt.
Remi Barry,4,0,0,NA,0.222,0.16699999999999998,0.25,2013-14,NewMexicoSt.
Kevin Aronis,2,0.125,0,0,0.071,0,0,2013-14,NewMexicoSt.
Matej Buovac,1,0.16699999999999998,0,0,0,NA,NA,2013-14,NewMexicoSt.
Ian Baker,1,0.059000000000000004,0,0,0,0,NA,2013-14,NewMexicoSt.
K.C. Ross-Miller,1,0.032,0,0,0,0,NA,2013-14,NewMexicoSt.
Total,137,0.14,0.14400000000000002,0.69,0.040999999999999995,0.04,0.33299999999999996,2013-14,NewMexicoSt.
