shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.222,0.665,0.065,0.711,2011-12
2pt Jumpers,0.389,0.42200000000000004,0.084,0.461,2011-12
3pt Shots,0.389,0.366,0.01,0.369,2011-12
