name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jordan Murphy,44,0.192,0.2,0.634,0.027999999999999997,0.059000000000000004,0.667,2018-19
Daniel Oturu,41,0.21100000000000002,0.195,0.625,0.012,0,0,2018-19
Amir Coffey,8,0.034,0.038,0.667,0.013999999999999999,0,0,2018-19
Matz Stockman,6,0.162,0.16,0.667,0,0,NA,2018-19
Gabe Kalscheur,5,0.048,0.083,1,0.02,0,0,2018-19
Jarvis Omersa,4,0.138,0.1,0.25,0,NA,NA,2018-19
Eric Curry,2,0,0,NA,0.069,0,0,2018-19
Michael Hurt,2,0.059000000000000004,0,0,0,0,NA,2018-19
Isaiah Washington,1,0,0,NA,0.017,0,0,2018-19
Total,113,0.12,0.125,0.62,0.017,0.01,0.2,2018-19
