shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.376,0.61,0.077,0.6609999999999999,2014-15
2pt Jumpers,0.32799999999999996,0.364,0.023,0.373,2014-15
3pt Shots,0.295,0.331,0.006,0.33299999999999996,2014-15
