name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jonathan Wade,448.00000000000006,0.597,0.552,0.382,0.637,0.239,0.263,0.39799999999999996,0.149,0.355,0.384,0.951,0.48700000000000004,0.748,2016-17,NorfolkSt.
Zaynah Robinson,390,0.5,0.455,0.256,0.5,0.1,0.285,0.35100000000000003,0,0.45899999999999996,0.33,0.542,0.3,0.778,2016-17,NorfolkSt.
Alex Long,190,0.514,0.489,0.46299999999999997,0.614,0.48100000000000004,0.537,0.382,0.5379999999999999,0,NA,NA,0.547,0.5770000000000001,2016-17,NorfolkSt.
Kyle Williams,188,0.49699999999999994,0.473,0.149,0.5,0.35700000000000004,0.223,0.28600000000000003,0.33299999999999996,0.628,0.35600000000000004,0.9520000000000001,0.18100000000000002,0.735,2016-17,NorfolkSt.
Kerwin Okoro,167,0.477,0.455,0.24600000000000002,0.512,0.429,0.23399999999999999,0.256,0.1,0.521,0.345,0.9,0.192,0.688,2016-17,NorfolkSt.
Jordan Butler,148,0.521,0.48,0.764,0.504,0.368,0.23600000000000002,0.4,0.5,0,NA,NA,0.736,0.606,2016-17,NorfolkSt.
Dan Robinson,102,0.4710000000000001,0.451,0.578,0.49200000000000005,0.483,0.42200000000000004,0.395,0.588,0,NA,NA,0.304,0.581,2016-17,NorfolkSt.
Micah Goss,91,0.399,0.379,0.264,0.45799999999999996,0.273,0.17600000000000002,0.25,0,0.56,0.255,0.6920000000000001,0.154,0.643,2016-17,NorfolkSt.
Alex Brown,70,0.41900000000000004,0.414,0.214,0.267,0.75,0.28600000000000003,0.5,0.2,0.5,0.28600000000000003,1,0.086,0.5,2016-17,NorfolkSt.
Carrington Ward,55.00000000000001,0.445,0.382,0.4,0.5,0.273,0.273,0.267,0.25,0.327,0.222,0.75,0.345,0.789,2016-17,NorfolkSt.
Stavian Allen,55.00000000000001,0.48400000000000004,0.473,0.4,0.455,0.4,0.309,0.41200000000000003,0.429,0.29100000000000004,0.375,1,0.309,0.529,2016-17,NorfolkSt.
Bryan Gellineau,45,0.628,0.644,0.8,0.722,0.423,0.2,0.33299999999999996,1,0,NA,NA,0.578,0.5379999999999999,2016-17,NorfolkSt.
"CABBIL,LOVELL",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17,NorfolkSt.
Total,1948.9999999999998,0.517,0.48200000000000004,0.369,0.551,0.32799999999999996,0.29100000000000004,0.363,0.28600000000000003,0.34,0.33899999999999997,0.8220000000000001,0.373,0.6809999999999999,2016-17,NorfolkSt.
