name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Willie Green,28,0.264,0.308,0.87,0.075,0.038,0.2,2012-13
Adam Pegg,22,0.092,0.10300000000000001,0.667,0.051,0.027000000000000003,0.28600000000000003,2012-13
Chris Perez,18,0.095,0.062,0.429,0.03,0.019,0.25,2012-13
Joel Naburgs,6,0.086,0.1,0.6,0.031,0,0,2012-13
Liam McInerney,5,0.14300000000000002,0.083,0.33299999999999996,0.087,0,0,2012-13
Leke Solanke,2,0.33299999999999996,0.4,1,0,NA,NA,2012-13
Hunter Miller,2,0,0,NA,0.083,0,0,2012-13
Aaron Graham,2,0.051,0.048,0.5,0,0,NA,2012-13
Brian Pegg,1,0.5,1,1,0,NA,NA,2012-13
Total,86,0.11800000000000001,0.128,0.677,0.043,0.021,0.2,2012-13
