shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.35100000000000003,0.665,0.086,0.728,2016-17,Ark.-PineBluff
2pt Jumpers,0.25,0.354,0.091,0.389,2016-17,Ark.-PineBluff
3pt Shots,0.39899999999999997,0.318,0.011000000000000001,0.322,2016-17,Ark.-PineBluff
