name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Olu Ashaolu,23,0.141,0.17,0.8420000000000001,0.048,0.043,0.33299999999999996,2011-12,Oregon
Tony Woods,16,0.214,0.292,0.9329999999999999,0.011000000000000001,0,0,2011-12,Oregon
Jeremy Jacob,13,0.375,0.409,0.75,0.009000000000000001,0.022000000000000002,1,2011-12,Oregon
E.J. Singler,12,0.092,0.109,0.7140000000000001,0.035,0.054000000000000006,0.75,2011-12,Oregon
Carlos Emory,12,0.156,0.14,0.6,0.071,0.111,0.5,2011-12,Oregon
Garrett Sim,5,0.07,0.038,0.33299999999999996,0.011000000000000001,0,0,2011-12,Oregon
Devoe Joseph,5,0.028999999999999998,0.053,1,0.024,0.016,0.33299999999999996,2011-12,Oregon
Tyrone Nared,4,0.28600000000000003,0.3,0.75,0,0,NA,2011-12,Oregon
Brett Kingma,3,0.33299999999999996,0,0,0.11800000000000001,0,0,2011-12,Oregon
Nicholas Lucenti,1,0.5,NA,0,NA,NA,NA,2011-12,Oregon
Total,94,0.136,0.163,0.757,0.025,0.024,0.41200000000000003,2011-12,Oregon
