name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Nikola Jovanovic,36,0.157,0.16899999999999998,0.645,0.06,0.10300000000000001,0.6,2015-16
Chimezie Metu,19,0.157,0.136,0.529,0.033,0,0,2015-16
Elijah Stewart,12,0.159,0.2,0.7,0.035,0.105,1,2015-16
Katin Reinhardt,12,0.099,0.15,0.857,0.031,0.043,0.667,2015-16
Bennie Boatwright,12,0.157,0.273,0.818,0.013999999999999999,0,0,2015-16
Julian Jacobs,12,0.054000000000000006,0.06,0.667,0.05,0,0,2015-16
Darion Clark,11,0.22,0.217,0.455,0,0,NA,2015-16
Jordan McLaughlin,5,0.027000000000000003,0.013999999999999999,0.33299999999999996,0.02,0,0,2015-16
Malik Marquetti,4,0.267,0.444,1,0,0,NA,2015-16
Malik Martin,4,0.14300000000000002,0.273,1,0.083,0.25,1,2015-16
Total,127,0.12,0.138,0.66,0.033,0.038,0.42100000000000004,2015-16
