shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.387,0.5760000000000001,0.125,0.6579999999999999,2017-18,OklahomaSt.
2pt Jumpers,0.26899999999999996,0.32899999999999996,0.067,0.35200000000000004,2017-18,OklahomaSt.
3pt Shots,0.344,0.36700000000000005,0.006,0.369,2017-18,OklahomaSt.
