name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Mike Morsell,323,0.561,0.508,0.303,0.633,0.5479999999999999,0.251,0.37,0.1,0.446,0.33299999999999996,0.6459999999999999,0.461,0.765,2016-17,Towson
ADALA,312,0.51,0.426,0.423,0.5379999999999999,0.451,0.423,0.33299999999999996,0.43200000000000005,0.154,0.25,0.917,0.6990000000000001,0.725,2016-17,Towson
Deshaun Morman,262,0.508,0.44299999999999995,0.34,0.584,0.25,0.45399999999999996,0.361,0.18600000000000003,0.20600000000000002,0.259,0.7140000000000001,0.489,0.75,2016-17,Towson
John Davis,239,0.5640000000000001,0.5379999999999999,0.385,0.6629999999999999,0.426,0.519,0.484,0.28300000000000003,0.096,0.217,1,0.377,0.6779999999999999,2016-17,Towson
Brian Starr,176,0.49699999999999994,0.474,0.19899999999999998,0.657,0.261,0.381,0.478,0.031,0.42,0.257,0.9470000000000001,0.267,0.638,2016-17,Towson
Zane Martin,166,0.4750000000000001,0.43700000000000006,0.349,0.517,0.16699999999999998,0.331,0.309,0.11800000000000001,0.319,0.321,0.706,0.295,0.7140000000000001,2016-17,Towson
Eddie Keith II,124,0.5670000000000001,0.573,0.282,0.7140000000000001,0.32,0.258,0.312,0.1,0.46,0.42100000000000004,0.875,0.395,0.51,2016-17,Towson
Alex Thomas,98,0.511,0.49,0.5820000000000001,0.684,0.41,0.418,0.22,0.222,0,NA,NA,0.418,0.585,2016-17,Towson
Jordan McNeil,95,0.537,0.516,0.305,0.621,0.444,0.23199999999999998,0.318,0,0.46299999999999997,0.364,1,0.43200000000000005,0.61,2016-17,Towson
Justin Gorham,71,0.513,0.521,0.535,0.632,0.41700000000000004,0.465,0.39399999999999996,0.385,0,NA,NA,0.43700000000000006,0.452,2016-17,Towson
Dennis Tunstall,28.999999999999996,0.714,0.828,0.828,0.833,0.3,0.172,0.8,0.75,0,NA,NA,0.69,0.35,2016-17,Towson
Van Rolle,5,0.33899999999999997,0.2,0.4,0.5,0,0.2,0,NA,0.4,0,NA,1,0.6,2016-17,Towson
"LIVINGSTON,OTIS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17,Towson
"BECIRI,NADI",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17,Towson
Total,1900,0.529,0.488,0.363,0.618,0.385,0.375,0.37799999999999995,0.22699999999999998,0.263,0.311,0.8,0.457,0.682,2016-17,Towson
