shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.327,0.726,0.038,0.755,2017-18
2pt Jumpers,0.319,0.345,0.073,0.37200000000000005,2017-18
3pt Shots,0.354,0.37,0.003,0.371,2017-18
