name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Khalil Ahmad,407,0.53,0.488,0.35100000000000003,0.594,0.212,0.21100000000000002,0.326,0.321,0.43700000000000006,0.32,0.825,0.258,0.8290000000000001,2017-18
Kyle Allman,405,0.598,0.544,0.363,0.633,0.387,0.37799999999999995,0.392,0.317,0.259,0.429,0.6890000000000001,0.602,0.746,2017-18
Jackson Rowe,234,0.6639999999999999,0.632,0.624,0.685,0.61,0.128,0.4,0.583,0.248,0.414,0.958,0.44,0.777,2017-18
Austen Awosika,193,0.479,0.42700000000000005,0.435,0.488,0.244,0.389,0.413,0.09699999999999999,0.17600000000000002,0.20600000000000002,0.857,0.503,0.66,2017-18
Arkim Robertson,98,0.653,0.643,0.816,0.725,0.655,0.184,0.278,0.8,0,NA,NA,0.643,0.6509999999999999,2017-18
Davon Clare,95,0.492,0.45799999999999996,0.41100000000000003,0.667,0.5770000000000001,0.295,0.25,0.5710000000000001,0.295,0.25,1,0.284,0.7040000000000001,2017-18
Jamal Smith,84,0.5650000000000001,0.494,0.44,0.541,0.25,0.14300000000000002,0.16699999999999998,0.5,0.41700000000000004,0.371,1,0.667,0.75,2017-18
Dominik Heinzl,51,0.596,0.569,0.49,0.76,0.684,0.51,0.385,0.5,0,NA,NA,0.353,0.722,2017-18
Dwight Ramos,46,0.371,0.359,0.152,0.5710000000000001,0.5,0.348,0.312,0.4,0.5,0.217,1,0.174,0.5,2017-18
Daniel Venzant,35,0.51,0.529,0.34299999999999997,0.583,0.14300000000000002,0.314,0.636,0.14300000000000002,0.34299999999999997,0.25,1,0.314,0.364,2017-18
Josh Pitts,26,0.369,0.34600000000000003,0.5379999999999999,0.429,0.667,0.462,0.25,0,0,NA,NA,0.308,0.5,2017-18
Ian Fox,14.000000000000002,0.21400000000000005,0.214,0,NA,NA,0.214,0,NA,0.7859999999999999,0.182,1,0,NA,2017-18
Johnny Wang,13,0.325,0.26899999999999996,0.308,0.5,1,0.154,0,NA,0.5379999999999999,0.14300000000000002,1,0.385,0.6,2017-18
Landon Kirkwood,13,0.654,0.654,0.385,0.6,0.667,0.077,1,0,0.5379999999999999,0.429,1,0,NA,2017-18
Jose Garcia-Gonzalez,7.000000000000001,0.28600000000000003,0.28600000000000003,0.429,0.667,0,0.28600000000000003,0,NA,0.28600000000000003,0,NA,0,NA,2017-18
Total,1721,0.559,0.516,0.433,0.625,0.444,0.276,0.36,0.322,0.29100000000000004,0.33399999999999996,0.8440000000000001,0.433,0.7290000000000001,2017-18
