shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.319,0.557,0.12300000000000001,0.635,2017-18
2pt Jumpers,0.34,0.34299999999999997,0.047,0.36,2017-18
3pt Shots,0.341,0.34600000000000003,0.005,0.348,2017-18
