name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Radshad Davis,23,0.179,0.147,0.55,0.044000000000000004,0,0,2019-20
Jabari Narcis,16,0.33299999999999996,0.32299999999999995,0.769,0.053,0,0,2019-20
Jordan Phillips,12,0.145,0.152,0.455,0.015,0,0,2019-20
David Azore,7,0.049,0.064,0.75,0.019,0.028999999999999998,0.667,2019-20
TiAndre Jackson-Young,6,0.125,0.158,1,0.1,0.111,0.5,2019-20
Coleman Sparling,6,0.261,0.28600000000000003,0.667,0,0,NA,2019-20
Nicolas Elame,2,0.077,0,0,0,0,NA,2019-20
Patrick Mwamba,1,0.2,0,0,0,0,NA,2019-20
Brian Warren,1,0,0,NA,0,0,NA,2019-20
Total,74,0.12,0.12300000000000001,0.6,0.015,0.012,0.33299999999999996,2019-20
