start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.163,0.483,0.299,0.517,0.292,0.32899999999999996,0.409,0.37799999999999995,2017-18
"Rebound, 11-30 s",0.19399999999999998,0.461,0.21899999999999997,0.526,0.32899999999999996,0.368,0.452,0.331,2017-18
"Opp score, 0-10 s",0.115,0.544,0.263,0.5,0.263,0.37,0.473,0.44299999999999995,2017-18
"Opp score, 11-30 s",0.337,0.484,0.223,0.575,0.35200000000000004,0.354,0.425,0.363,2017-18
"Steal, 0-10 s",0.069,0.621,0.54,0.672,0.177,0.364,0.282,0.457,2017-18
"Steal, 11-30 s",0.017,0.484,0.129,0.75,0.32299999999999995,0.3,0.5479999999999999,0.353,2017-18
Transition,0.34700000000000003,0.531,0.335,0.562,0.26,0.348,0.405,0.414,2017-18
