shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.353,0.602,0.114,0.68,2014-15
2pt Jumpers,0.305,0.332,0.075,0.359,2014-15
3pt Shots,0.342,0.34700000000000003,0.016,0.35200000000000004,2014-15
