name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Karachi Edo,28,0.198,0.19699999999999998,0.682,0.111,0,0,2014-15,FresnoSt.
Paul Watson,12,0.10800000000000001,0.132,0.7140000000000001,0.04,0.03,0.25,2014-15,FresnoSt.
Terrell Carter,11,0.24100000000000002,0.368,1,0.2,0,0,2014-15,FresnoSt.
Julien Lewis,8,0.04,0.07400000000000001,1,0.026000000000000002,0.015,0.25,2014-15,FresnoSt.
Alex Davis,8,0.146,0.129,0.5710000000000001,0.026000000000000002,0,0,2014-15,FresnoSt.
Marvelle Harris,8,0.055,0.053,0.5710000000000001,0,0,NA,2014-15,FresnoSt.
Darnell Taylor,4,0.08800000000000001,0.1,0.667,0.071,0.25,1,2014-15,FresnoSt.
Braeden Anderson,3,0.182,0.33299999999999996,0.5,0.16699999999999998,NA,0,2014-15,FresnoSt.
Cezar Guerrero,2,0.062,0.105,1,0,0,NA,2014-15,FresnoSt.
Emmanuel Owootoah,1,0,0,NA,0.059000000000000004,0.25,1,2014-15,FresnoSt.
Jerrod Patton,1,0.14300000000000002,0.16699999999999998,1,0,NA,NA,2014-15,FresnoSt.
Total,86,0.105,0.127,0.726,0.04,0.021,0.182,2014-15,FresnoSt.
