name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Emmanuel Ejeh,33,0.441,0.488,0.769,0.12300000000000001,0.105,0.28600000000000003,2017-18
Dante Scott,26,0.121,0.157,0.667,0.043,0.069,0.5,2017-18
Gemaal Davis,12,0.12300000000000001,0.128,0.5,0.042,0.125,0.5,2017-18
Arinze Anakwenze,8,0.106,0.133,0.8,0.053,0.045,0.33299999999999996,2017-18
Lorenzo Hunt,7,0.156,0.25,0.857,0,0,NA,2017-18
Davere Creighton,7,0.3,0.125,0.16699999999999998,0.077,0,0,2017-18
Lacurtis Allen,7,0.1,0.1,0.667,0.174,0.25,0.25,2017-18
Kaleb Allison,6,0.182,0.182,0.5,0.28600000000000003,NA,0,2017-18
Jordan Evans,3,0.032,0.062,1,0,0,NA,2017-18
Jeffery Lewis,2,0.16699999999999998,0.5,1,0.055999999999999994,0,0,2017-18
Kylan Phillips,2,0,0,NA,0.025,0.043,0.5,2017-18
Nate Nahimy,1,0,0,NA,0,0,NA,2017-18
Tereke Eckwood,1,0.034,0.1,1,0,0,NA,2017-18
Jamal Watson,1,0,0,NA,0.053,0.125,1,2017-18
Total,116,0.132,0.168,0.6779999999999999,0.036000000000000004,0.038,0.33299999999999996,2017-18
