shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.39799999999999996,0.613,0.064,0.655,2013-14,BallSt.
2pt Jumpers,0.315,0.381,0.047,0.4,2013-14,BallSt.
3pt Shots,0.287,0.33299999999999996,0.002,0.33399999999999996,2013-14,BallSt.
