name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Agunwa Okolie,25,0.14400000000000002,0.182,0.8240000000000001,0.08800000000000001,0.158,0.75,2015-16,Harvard
Zena Edosomwan,19,0.084,0.066,0.467,0.039,0.028999999999999998,0.25,2015-16,Harvard
Evan Cummins,12,0.128,0.109,0.583,0,0,NA,2015-16,Harvard
Patrick Steeves,5,0.066,0.094,0.75,0,0,NA,2015-16,Harvard
Weisner Perez,3,0.081,0.059000000000000004,0.33299999999999996,0,0,NA,2015-16,Harvard
Chris Egi,3,0.08800000000000001,0.059000000000000004,0.33299999999999996,0,NA,NA,2015-16,Harvard
Andre Chatfield,2,0.222,0,0,0,0,NA,2015-16,Harvard
Corey Johnson,2,0.105,0,0,0,0,NA,2015-16,Harvard
Corbin Miller,1,0.5,NA,0,0,0,NA,2015-16,Harvard
Robbie Feinberg,1,0,NA,NA,1,NA,0,2015-16,Harvard
Total,73,0.09699999999999999,0.094,0.5589999999999999,0.027999999999999997,0.045,0.5379999999999999,2015-16,Harvard
