name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Isaiah Johnson,31,0.1,0.113,0.742,0,0,NA,2016-17,Akron
Kwan Cheatham,15,0.188,0.25,0.667,0.031,0.077,1,2016-17,Akron
Jimond Ivey,11,0.08199999999999999,0.071,0.6,0.048,0,0,2016-17,Akron
Emmanuel Olojakpoke,6,0.12,0.114,0.667,0,NA,NA,2016-17,Akron
Josh Williams,5,0.14300000000000002,0.1,0.33299999999999996,0,0,NA,2016-17,Akron
Aaron Jackson,4,0.33299999999999996,0.33299999999999996,0.75,0,0,NA,2016-17,Akron
Michael Hughes,2,0.1,0.091,0.5,0,NA,NA,2016-17,Akron
Daniel Utomi,2,0.05,0.077,1,0.053,0,0,2016-17,Akron
Tavian Dunn-Martin,1,0.048,0.091,1,0,0,NA,2016-17,Akron
Noah Robotham,1,0,0,NA,0,0,NA,2016-17,Akron
Antino Jackson,1,0.013000000000000001,0,0,0,0,NA,2016-17,Akron
Total,79,0.092,0.10099999999999999,0.6759999999999999,0.013999999999999999,0.019,0.5,2016-17,Akron
