name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Rob Gray,488,0.5630000000000001,0.509,0.322,0.618,0.196,0.33,0.373,0.133,0.348,0.359,0.525,0.40399999999999997,0.802,2017-18,Houston
Devin Davis,322,0.518,0.489,0.276,0.652,0.431,0.7020000000000001,0.434,0.541,0.022000000000000002,0.14300000000000002,1,0.301,0.68,2017-18,Houston
Davis Corey,319,0.635,0.614,0.132,0.524,0.136,0.141,0.467,0.19,0.727,0.44,0.941,0.213,0.794,2017-18,Houston
Armoni Brooks,259,0.598,0.585,0.1,0.615,0.312,0.135,0.314,0.182,0.764,0.419,0.988,0.10400000000000001,0.815,2017-18,Houston
Galen Robinson,135,0.496,0.456,0.541,0.6579999999999999,0.312,0.304,0.22,0.33299999999999996,0.156,0.14300000000000002,0.33299999999999996,0.33299999999999996,0.711,2017-18,Houston
Fabian White Jr,134,0.592,0.56,0.552,0.6759999999999999,0.42,0.44799999999999995,0.41700000000000004,0.72,0,NA,NA,0.418,0.7140000000000001,2017-18,Houston
Wes VanBeck,125,0.595,0.556,0.128,0.562,0.33299999999999996,0.128,0.5,0.625,0.7440000000000001,0.376,0.943,0.384,0.7709999999999999,2017-18,Houston
Breaon Brady,107,0.5690000000000001,0.551,0.72,0.623,0.45799999999999996,0.28,0.36700000000000005,0.545,0,NA,NA,0.299,0.6559999999999999,2017-18,Houston
Nura Zanna,67,0.543,0.552,0.836,0.589,0.667,0.16399999999999998,0.364,0.25,0,NA,NA,0.701,0.489,2017-18,Houston
Gabe Grant,44,0.47800000000000004,0.43200000000000005,0.182,0.25,0,0.159,0.28600000000000003,0,0.659,0.345,1,0.5,0.636,2017-18,Houston
Harris Chris,24,0.561,0.667,0.792,0.684,0.615,0.20800000000000002,0.6,0.667,0,NA,NA,0.708,0.235,2017-18,Houston
",COREY",15,0.345,0.233,0.2,0,NA,0.267,0.5,0,0.5329999999999999,0.125,1,0.33299999999999996,1,2017-18,Houston
Valentine Sangoyomi,10,0.311,0.2,0.5,0.4,1,0.5,0,NA,0,NA,NA,0.6,0.667,2017-18,Houston
Mike Adewunmi,8,0.101,0,0.125,0,NA,0,NA,NA,0.875,0,NA,0.5,0.5,2017-18,Houston
",GALEN",6,0.606,0.583,0.5,0.667,0.5,0.33299999999999996,0,NA,0.16699999999999998,1,1,0.5,0.667,2017-18,Houston
Alley Cedrick,2,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2017-18,Houston
",CHRIS",1,1,1,1,1,0,0,NA,NA,0,NA,NA,0,NA,2017-18,Houston
Total,2066,0.5630000000000001,0.5329999999999999,0.315,0.617,0.364,0.314,0.392,0.402,0.37200000000000005,0.387,0.865,0.326,0.718,2017-18,Houston
