name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Fabian White Jr,20,0.27,0.26,0.65,0,0,NA,2017-18
Breaon Brady,11,0.14300000000000002,0.125,0.545,0,0,NA,2017-18
Devin Davis,10,0.10099999999999999,0.086,0.556,0,0,NA,2017-18
Nura Zanna,8,0.107,0.121,0.667,0.182,0.25,0.5,2017-18
Armoni Brooks,7,0.192,0.25,0.8,0.028999999999999998,0.091,1,2017-18
Harris Chris,4,0.21100000000000002,0.231,0.75,0,0,NA,2017-18
Rob Gray,3,0.013000000000000001,0.01,0.5,0.006,0,0,2017-18
Davis Corey,2,0.048,0.091,1,0,0,NA,2017-18
Wes VanBeck,1,0,0,NA,0,0,NA,2017-18
Gabe Grant,1,0,0,NA,0.14300000000000002,0.5,1,2017-18
",CHRIS",1,1,1,1,NA,NA,NA,2017-18
Total,68,0.092,0.09699999999999999,0.65,0.008,0.012,0.6,2017-18
