name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Chris Anderson,37,0.212,0.223,0.6559999999999999,0.045,0.059000000000000004,0.4,2013-14,LouisianaTech
Jaron Johnson,35,0.298,0.25,0.607,0.147,0.125,0.4,2013-14,LouisianaTech
Michale Kyser,34,0.24600000000000002,0.235,0.633,0.067,0.043,0.25,2013-14,LouisianaTech
Gilbert Talbot,12,0.297,0.16,0.364,0.091,0,0,2013-14,LouisianaTech
Cordarius Johnson,8,0.09300000000000001,0.091,0.5710000000000001,0,0,NA,2013-14,LouisianaTech
Alex Hamilton,5,0.018000000000000002,0.019,0.667,0.011000000000000001,0,0,2013-14,LouisianaTech
Isaiah Massey,4,0.067,0.036000000000000004,0.33299999999999996,0.042,0,0,2013-14,LouisianaTech
Raheem Appleby,3,0.025,0.019,0.5,0.012,0.036000000000000004,1,2013-14,LouisianaTech
Stojan Gjuroski,2,0.33299999999999996,0,0,0,NA,NA,2013-14,LouisianaTech
Kenyon McNeail,1,0.025,0.04,1,0,0,NA,2013-14,LouisianaTech
Kenneth Smith,1,0.013999999999999999,0.026000000000000002,1,0,0,NA,2013-14,LouisianaTech
Total,142,0.136,0.126,0.5920000000000001,0.034,0.032,0.33299999999999996,2013-14,LouisianaTech
