shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.419,0.5660000000000001,0.174,0.685,2014-15
2pt Jumpers,0.313,0.297,0.098,0.33,2014-15
3pt Shots,0.268,0.268,0.018000000000000002,0.273,2014-15
