shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.337,0.599,0.073,0.6459999999999999,2016-17,LoyolaChicago
2pt Jumpers,0.324,0.374,0.052000000000000005,0.395,2016-17,LoyolaChicago
3pt Shots,0.33899999999999997,0.364,0.009000000000000001,0.36700000000000005,2016-17,LoyolaChicago
