name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Steven McClellan,27,0.266,0.28300000000000003,0.6,0.042,0,0,2011-12,La.-Monroe
Hugh Mingo,13,0.159,0.175,0.5379999999999999,0,0,NA,2011-12,La.-Monroe
Fred Brown,12,0.077,0.071,0.4,0.033,0.038,0.5,2011-12,La.-Monroe
Fabio Ribeiro,11,0.237,0.11800000000000001,0.222,0.049,0,0,2011-12,La.-Monroe
BIBI,10,0.19399999999999998,0.21100000000000002,0.5710000000000001,0.083,0.14300000000000002,0.33299999999999996,2011-12,La.-Monroe
Trey Lindsey,3,0.059000000000000004,0,0,0.07400000000000001,0,0,2011-12,La.-Monroe
Marcelis Hansberry,3,0.054000000000000006,0.059000000000000004,0.667,0,0,NA,2011-12,La.-Monroe
Charles Winborne,2,0.026000000000000002,0,0,0.013000000000000001,0.027000000000000003,1,2011-12,La.-Monroe
R.J. McCray,1,0.037000000000000005,0.062,1,0,0,NA,2011-12,La.-Monroe
Total,82,0.14,0.13699999999999998,0.508,0.024,0.019,0.28600000000000003,2011-12,La.-Monroe
