shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.392,0.535,0.136,0.619,2016-17,Vermont
2pt Jumpers,0.298,0.37,0.07200000000000001,0.39799999999999996,2016-17,Vermont
3pt Shots,0.311,0.33399999999999996,0.013000000000000001,0.33799999999999997,2016-17,Vermont
