name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Cedrick Williams,24,0.33299999999999996,0.39399999999999996,0.765,0.053,0.067,0.5710000000000001,2014-15
Addison Spruill,24,0.07200000000000001,0.086,0.75,0.077,0.062,0.312,2014-15
C.J. Gettys,20,0.15,0.053,0.222,0.22399999999999998,0.33299999999999996,0.455,2014-15
Dylan Sherwood,15,0.43799999999999994,0.444,0.5710000000000001,0.258,0.33299999999999996,0.625,2014-15
Chuck Ogbodo,14,0.182,0.23800000000000002,0.833,0.47100000000000003,0.6,0.75,2014-15
Freddie Jackson,13,0.07,0.055,0.5,0.021,0,0,2014-15
Craig Ponder,3,0.01,0,0,0.022000000000000002,0,0,2014-15
Malik Pugh,2,0.027000000000000003,0,0,0.083,0,0,2014-15
Jordon Talley,2,0.01,0.022000000000000002,1,0.013999999999999999,0,0,2014-15
Total,117,0.092,0.09300000000000001,0.6,0.078,0.096,0.446,2014-15
