shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.27399999999999997,0.581,0.177,0.706,2013-14,Syracuse
2pt Jumpers,0.321,0.348,0.146,0.40700000000000003,2013-14,Syracuse
3pt Shots,0.405,0.345,0.018000000000000002,0.35100000000000003,2013-14,Syracuse
