shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.392,0.617,0.14,0.7170000000000001,2014-15,AustinPeay
2pt Jumpers,0.23800000000000002,0.363,0.098,0.402,2014-15,AustinPeay
3pt Shots,0.37,0.385,0.002,0.386,2014-15,AustinPeay
