name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Deron Powers,309,0.496,0.41700000000000004,0.34600000000000003,0.45799999999999996,0.122,0.375,0.379,0.091,0.278,0.27899999999999997,0.542,0.43,0.835,2012-13
Du'Vaughn Maxwell,256,0.508,0.49200000000000005,0.637,0.595,0.5670000000000001,0.35200000000000004,0.322,0.517,0.012,0,NA,0.49200000000000005,0.5479999999999999,2012-13
Ramon Mercado,243.00000000000003,0.45799999999999996,0.426,0.16899999999999998,0.537,0.364,0.14800000000000002,0.389,0.28600000000000003,0.6829999999999999,0.271,0.978,0.20199999999999999,0.755,2012-13
Emmanuel Okoroba,204,0.49499999999999994,0.441,0.613,0.496,0.532,0.387,0.354,0.857,0,NA,NA,0.564,0.6609999999999999,2012-13
Ke'Ron Brown,164,0.42700000000000005,0.37200000000000005,0.451,0.486,0.25,0.22,0.278,0.3,0.32899999999999996,0.185,1,0.5429999999999999,0.607,2012-13
Jasper Williams,153,0.397,0.373,0.124,0.474,0.667,0.111,0.17600000000000002,0.33299999999999996,0.765,0.256,1,0.183,0.643,2012-13
Dwight Meikle,151,0.525,0.48700000000000004,0.23800000000000002,0.667,0.292,0.49,0.446,0.39399999999999996,0.272,0.268,0.818,0.285,0.767,2012-13
Aaron Austin,73,0.374,0.349,0.41100000000000003,0.36700000000000005,0.364,0.384,0.25,0.429,0.205,0.33299999999999996,1,0.479,0.457,2012-13
David Bruce,62,0.51,0.484,0.516,0.594,0.474,0.484,0.36700000000000005,0.545,0,NA,NA,0.32299999999999995,0.65,2012-13
Wesley Dunning,61,0.528,0.5,0.49200000000000005,0.6,0.722,0.23,0.14300000000000002,0.5,0.27899999999999997,0.41200000000000003,0.857,0.311,0.684,2012-13
Reggie Price,30,0.275,0.28300000000000003,0.233,0.28600000000000003,0.5,0.3,0.222,0,0.467,0.214,1,0.067,0,2012-13
Dionte Adams,23,0.406,0.391,0.652,0.5329999999999999,0.875,0.348,0.125,0,0,NA,NA,0.261,0.5,2012-13
Miles Jackson,1,0.769,1,0,NA,NA,1,1,1,0,NA,NA,2,0.5,2012-13
"MAYS,KEVIN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13
"HELDRING,FRED",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13
Total,1730,0.47200000000000003,0.43,0.392,0.526,0.44299999999999995,0.311,0.344,0.405,0.297,0.263,0.889,0.386,0.6659999999999999,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
