name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Lukas Meisner,18,0.19,0.17,0.6,0.033,0,0,2017-18
Jaron Faulds,13,0.228,0.293,0.9229999999999999,0,0,NA,2017-18
Kyle Castlin,10,0.16699999999999998,0.182,0.667,0.033,0,0,2017-18
Patrick Tape,9,0.10099999999999999,0.111,0.7140000000000001,0.1,0,0,2017-18
Gabe Stefanini,6,0.158,0.23800000000000002,0.833,0,0,NA,2017-18
Quinton Adlesh,5,0.068,0.08,0.667,0.028999999999999998,0,0,2017-18
Randy Brumant,4,0.5710000000000001,1,1,0,0,NA,2017-18
Nate Hickman,3,0.028999999999999998,0.032,0.5,0.031,0,0,2017-18
Myles Hanson,2,0.14300000000000002,0.25,1,0,0,NA,2017-18
Peter Barba,2,0.667,1,1,0,NA,NA,2017-18
Mike Smith,1,0,0,NA,0,0,NA,2017-18
Jake Killingsworth,1,1,1,1,NA,NA,NA,2017-18
Tai Bibbs,1,0.111,0.2,1,0,0,NA,2017-18
Total,75,0.107,0.139,0.769,0.017,0,0,2017-18
