shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.32899999999999996,0.599,0.11699999999999999,0.679,2017-18,Columbia
2pt Jumpers,0.226,0.376,0.069,0.40399999999999997,2017-18,Columbia
3pt Shots,0.445,0.376,0.008,0.379,2017-18,Columbia
