name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Juvonte Reddic,51,0.22899999999999998,0.24100000000000002,0.723,0.025,0.028999999999999998,0.5,2012-13,VCU
Treveon Graham,35,0.215,0.13699999999999998,0.35700000000000004,0.035,0.033,0.4,2012-13,VCU
Jarred Guest,20,0.5760000000000001,0.565,0.684,0.028999999999999998,0,0,2012-13,VCU
D.J. Haley,11,0.324,0.409,0.818,0,0,NA,2012-13,VCU
Briante Weber,7,0.083,0.147,1,0.017,0.042,1,2012-13,VCU
Troy Daniels,7,0.214,0.14300000000000002,0.33299999999999996,0.057,0.055999999999999994,0.5,2012-13,VCU
Melvin Johnson,6,0.049,0.042,0.5,0.036000000000000004,0.06,0.75,2012-13,VCU
Rob Brandenberg,4,0.037000000000000005,0.067,1,0,0,NA,2012-13,VCU
Justin Tuoyo,3,0.3,0.5,0.667,0,0,NA,2012-13,VCU
David Hinton,2,0.133,0.14300000000000002,0.5,0,0,NA,2012-13,VCU
Darius Theus,1,0,0,NA,0.022000000000000002,0,0,2012-13,VCU
Teddy Okereafor,1,0.067,0,0,0,0,NA,2012-13,VCU
Total,148,0.165,0.177,0.64,0.026000000000000002,0.033,0.5,2012-13,VCU
