name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
DJ Funderburk,35,0.209,0.17600000000000002,0.618,0.022000000000000002,0,0,2019-20,NCState
C.J. Bryce,21,0.18899999999999997,0.135,0.41200000000000003,0.03,0.052000000000000005,0.75,2019-20,NCState
Manny Bates,19,0.20199999999999999,0.254,0.882,0.125,0.33299999999999996,1,2019-20,NCState
Jericole Hellems,15,0.17600000000000002,0.175,0.5379999999999999,0.013000000000000001,0,0,2019-20,NCState
Devon Daniels,10,0.027999999999999997,0.022000000000000002,0.5,0.063,0.083,0.5,2019-20,NCState
Danny Dixon,3,0.188,0.1,0.33299999999999996,0,0,NA,2019-20,NCState
Braxton Beverly,2,0,0,NA,0.061,0,0,2019-20,NCState
Pat Andree,2,0.154,0,0,0,0,NA,2019-20,NCState
Markell Johnson,2,0.015,0.013000000000000001,0.5,0,0,NA,2019-20,NCState
Total,109,0.124,0.11599999999999999,0.5870000000000001,0.033,0.044000000000000004,0.5,2019-20,NCState
