name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Robert Covington,40,0.182,0.179,0.7040000000000001,0.11800000000000001,0.122,0.385,2011-12
Kellen Thornton,16,0.159,0.16699999999999998,0.7859999999999999,0.017,0.023,0.5,2011-12
Kenny Moore,13,0.245,0.25,0.667,0.023,0,0,2011-12
M.J. Rhett,12,0.154,0.128,0.5,0.04,0.071,0.5,2011-12
Patrick Miller,5,0.036000000000000004,0.038,0.667,0.013999999999999999,0.02,0.5,2011-12
Wil Peters,5,0.08800000000000001,0.15,1,0.015,0,0,2011-12
Tashan Fredrick,3,0.429,0.25,0.33299999999999996,0,0,NA,2011-12
Jordan Cyphers,3,0.1,0,0,0,0,NA,2011-12
Michael Green,2,0.11800000000000001,0.1,0.5,0,0,NA,2011-12
Chris Conner,1,0.25,0.5,1,0,NA,NA,2011-12
Jay Harris,1,0.053,0.125,1,0,0,NA,2011-12
Muniru Bawa,1,0.125,0.5,1,0,NA,NA,2011-12
Total,102,0.14400000000000002,0.146,0.662,0.033,0.038,0.381,2011-12
