name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tre Burnette,25,0.11699999999999999,0.14,0.75,0.073,0.067,0.33299999999999996,2015-16
Tyler Flack,14,0.196,0.222,0.8,0.08199999999999999,0,0,2015-16
Eric Robertson,11,0.08800000000000001,0.098,0.667,0.034,0.016,0.2,2015-16
Duol Mayot,7,0.41700000000000004,0.33299999999999996,0.4,0.25,0.33299999999999996,0.5,2015-16
Shy McClelland,6,0.042,0.051,0.8,0.019,0.1,1,2015-16
Dan Jech,5,0.053,0.077,1,0.023,0.059000000000000004,1,2015-16
Austin Sparks,4,0.083,0.125,1,0.25,0.33299999999999996,0.667,2015-16
"DAVIS,DJ",4,0.018000000000000002,0.013000000000000001,0.5,0.043,0.053,0.5,2015-16
Tyler Hagedorn,2,0.133,0.125,0.5,0,0,NA,2015-16
Trey Norris,1,0.01,0,0,0,0,NA,2015-16
Casey Kasperbauer,1,0.045,0.071,1,0,0,NA,2015-16
Zach Dickerson,1,0,0,NA,0,NA,NA,2015-16
Total,81,0.073,0.08199999999999999,0.7170000000000001,0.040999999999999995,0.040999999999999995,0.37,2015-16
