shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.366,0.586,0.12300000000000001,0.669,2016-17
2pt Jumpers,0.252,0.368,0.091,0.40399999999999997,2016-17
3pt Shots,0.381,0.36,0.011000000000000001,0.364,2016-17
