name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Obi Emegano,455,0.555,0.47600000000000003,0.147,0.537,0.306,0.5870000000000001,0.434,0.293,0.266,0.355,0.8140000000000001,0.473,0.86,2015-16,OralRoberts
Albert Owens,254.99999999999997,0.48200000000000004,0.449,0.22399999999999998,0.596,0.353,0.741,0.418,0.38,0.035,0.111,1,0.376,0.635,2015-16,OralRoberts
Jalen Bradley,200,0.524,0.498,0.145,0.414,0.25,0.41,0.46299999999999997,0.158,0.445,0.371,0.848,0.195,0.769,2015-16,OralRoberts
Kris Martin,192,0.513,0.49,0.16699999999999998,0.531,0.235,0.297,0.456,0.154,0.536,0.33,0.853,0.23399999999999999,0.6890000000000001,2015-16,OralRoberts
Brandon Conley,154,0.583,0.5710000000000001,0.5,0.7140000000000001,0.491,0.5,0.429,0.545,0,NA,NA,0.35700000000000004,0.618,2015-16,OralRoberts
Daquan Jeffries,117,0.626,0.594,0.444,0.75,0.513,0.33299999999999996,0.436,0.17600000000000002,0.222,0.34600000000000003,1,0.35,0.78,2015-16,OralRoberts
Aaron Young,110.00000000000001,0.609,0.586,0.209,0.435,0,0.209,0.478,0.091,0.5820000000000001,0.45299999999999996,0.897,0.23600000000000002,0.769,2015-16,OralRoberts
Aaron Anderson,87,0.548,0.489,0.46,0.5,0.1,0.207,0.33299999999999996,0,0.33299999999999996,0.379,0.909,0.414,0.8059999999999999,2015-16,OralRoberts
Javan White,85,0.508,0.48200000000000004,0.47100000000000003,0.65,0.5,0.518,0.341,0.33299999999999996,0.012,0,NA,0.282,0.667,2015-16,OralRoberts
Darian Harris,25,0.511,0.48,0.2,0.6,0,0.04,0,NA,0.76,0.316,1,0.12,1,2015-16,OralRoberts
Adam Glenville,5,0.5,0.5,0.6,0.33299999999999996,1,0,NA,NA,0.4,0.5,1,0,NA,2015-16,OralRoberts
Chris Crawford,4,0.737,0.75,0.5,1,0,0.25,1,0,0.25,0,NA,0.75,0.667,2015-16,OralRoberts
Isaac Gilliam,3,0.20400000000000001,0,0.667,0,NA,0,NA,NA,0.33299999999999996,0,NA,1.3330000000000002,0.5,2015-16,OralRoberts
Tre Vance,3,0.45199999999999996,0.33299999999999996,0.667,0,NA,0.33299999999999996,1,1,0,NA,NA,1,0.667,2015-16,OralRoberts
"MACKEY,CHRISTIAN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16,OralRoberts
"BRADY,GRIFFIN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16,OralRoberts
Total,1695,0.543,0.501,0.254,0.5920000000000001,0.365,0.47100000000000003,0.429,0.297,0.27399999999999997,0.359,0.868,0.348,0.758,2015-16,OralRoberts
