name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kerry Weldon,17,0.17,0.21600000000000003,0.647,0,NA,NA,2014-15,UMassLowell
Jahad Thomas,14,0.091,0.1,0.6920000000000001,0.013000000000000001,0.036000000000000004,1,2014-15,UMassLowell
Tyler Livingston,8,0.33299999999999996,0.25,0.375,0,0,NA,2014-15,UMassLowell
Matt Harris,4,0.091,0.05,0.33299999999999996,0.04,0.1,1,2014-15,UMassLowell
Brad Schaub,4,0.059000000000000004,0,0,0.1,0,0,2014-15,UMassLowell
Lance Crawford,2,0.026000000000000002,0.028999999999999998,0.5,0,0,NA,2014-15,UMassLowell
DJ Mlachnik,1,0.33299999999999996,0.33299999999999996,1,0,0,NA,2014-15,UMassLowell
Mark Cornelius,1,0.034,0,0,0,0,NA,2014-15,UMassLowell
Marco Banegas-Flores,1,0.016,0.036000000000000004,1,0,0,NA,2014-15,UMassLowell
Jordan Rhodes,1,0.5,0.5,1,0,NA,NA,2014-15,UMassLowell
Total,53,0.087,0.095,0.56,0.011000000000000001,0.022000000000000002,0.667,2014-15,UMassLowell
