shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.414,0.635,0.036000000000000004,0.659,2014-15
2pt Jumpers,0.191,0.319,0.021,0.326,2014-15
3pt Shots,0.39399999999999996,0.354,0,0.354,2014-15
