shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.33399999999999996,0.634,0.075,0.6859999999999999,2015-16
2pt Jumpers,0.33,0.42100000000000004,0.047,0.442,2015-16
3pt Shots,0.336,0.331,0.002,0.332,2015-16
