shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.27399999999999997,0.569,0.109,0.639,2019-20,OldDominion
2pt Jumpers,0.27399999999999997,0.35,0.055,0.37,2019-20,OldDominion
3pt Shots,0.452,0.33799999999999997,0.008,0.341,2019-20,OldDominion
