name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Xavier Green,434.99999999999994,0.443,0.42200000000000004,0.172,0.467,0.371,0.49700000000000005,0.361,0.218,0.331,0.326,0.745,0.133,0.741,2019-20,OldDominion
Malik Curry,369,0.49300000000000005,0.444,0.48200000000000004,0.545,0.052000000000000005,0.26,0.26,0.12,0.257,0.295,0.607,0.377,0.727,2019-20,OldDominion
Joe Reece,175,0.4690000000000001,0.431,0.4,0.5710000000000001,0.475,0.263,0.28300000000000003,0.6920000000000001,0.337,0.254,0.9329999999999999,0.446,0.615,2019-20,OldDominion
Jason Wade,162,0.593,0.58,0.698,0.6729999999999999,0.263,0.17300000000000001,0.321,0.222,0.13,0.28600000000000003,0.667,0.284,0.652,2019-20,OldDominion
"II,AJ",155,0.516,0.47100000000000003,0.11,0.47100000000000003,0.375,0.174,0.29600000000000004,0.5,0.716,0.342,1,0.252,0.846,2019-20,OldDominion
Kalu Ezikpe,148,0.56,0.51,0.514,0.684,0.519,0.41200000000000003,0.361,0.409,0.07400000000000001,0.091,1,0.5,0.73,2019-20,OldDominion
Marquis Godwin,123,0.396,0.386,0.040999999999999995,0.6,0,0.341,0.23800000000000002,0.5,0.618,0.303,0.87,0.033,1,2019-20,OldDominion
Aaron Carver,104,0.559,0.5579999999999999,0.779,0.654,0.547,0.20199999999999999,0.23800000000000002,0.8,0.019,0,NA,0.5379999999999999,0.536,2019-20,OldDominion
Jaylin Hunter,77,0.409,0.39,0.325,0.52,0.077,0.16899999999999998,0.385,0,0.506,0.205,0.875,0.16899999999999998,0.615,2019-20,OldDominion
A.J. Oliver,55.00000000000001,0.44800000000000006,0.391,0.036000000000000004,1,0,0.2,0.273,0.667,0.764,0.262,1,0.327,0.778,2019-20,OldDominion
Dajour Dickens,44,0.45000000000000007,0.409,0.341,0.667,0.6,0.636,0.28600000000000003,0.375,0.023,0,NA,0.341,0.667,2019-20,OldDominion
Alfis Pilavios,28.000000000000004,0.328,0.33899999999999997,0.107,0.667,0.5,0.35700000000000004,0.3,0.33299999999999996,0.536,0.2,1,0.071,0,2019-20,OldDominion
"R_II,AJ",13,0.436,0.385,0.308,0.25,0,0.154,0.5,1,0.5379999999999999,0.28600000000000003,1,0.308,0.75,2019-20,OldDominion
Loren Brill,5,0.3,0.3,0,NA,NA,0.4,0,NA,0.6,0.33299999999999996,0,0,NA,2019-20,OldDominion
Drew Lakey,3,0.33299999999999996,0.33299999999999996,0,NA,NA,0.33299999999999996,1,1,0.667,0,NA,0,NA,2019-20,OldDominion
Quishon Harris,2,1.01,1.25,0.5,1,0,0,NA,NA,0.5,1,1,0.5,0,2019-20,OldDominion
"SIMS,DONOVAN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-20,OldDominion
Dimitris Karaiskos,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-20,OldDominion
Total,1898,0.48600000000000004,0.45299999999999996,0.35,0.591,0.316,0.318,0.316,0.319,0.331,0.293,0.8320000000000001,0.28800000000000003,0.691,2019-20,OldDominion
