name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Loudon Love,48,0.18,0.19,0.565,0.022000000000000002,0.032,0.5,2019-20,WrightSt.
Tanner Holden,31,0.185,0.161,0.621,0.051,0,0,2019-20,WrightSt.
Grant Basile,17,0.16699999999999998,0.193,0.688,0.03,0,0,2019-20,WrightSt.
Bill Wampler,12,0.12,0.13,0.545,0,0,NA,2019-20,WrightSt.
Jordan Ash,9,0.158,0.10800000000000001,0.444,0,0,NA,2019-20,WrightSt.
James Manns,6,0.14300000000000002,0.174,0.8,0.034,0.125,1,2019-20,WrightSt.
Jaylon Hall,5,0.077,0.08,0.4,0,0,NA,2019-20,WrightSt.
Cole Gentry,2,0,0,NA,0.012,0.031,1,2019-20,WrightSt.
Trey Calvin,1,0.043,0.077,1,0,0,NA,2019-20,WrightSt.
Total,131,0.14400000000000002,0.145,0.59,0.015,0.017,0.429,2019-20,WrightSt.
