name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Steven Pledger,370,0.59,0.557,0.11900000000000001,0.705,0.226,0.414,0.43799999999999994,0.34299999999999997,0.46799999999999997,0.41600000000000004,0.8059999999999999,0.243,0.833,2011-12
Andrew Fitzgerald,339,0.49899999999999994,0.469,0.254,0.698,0.5,0.746,0.391,0.7070000000000001,0,NA,NA,0.23,0.731,2011-12
Romero Osby,300,0.546,0.502,0.46,0.609,0.381,0.48,0.389,0.5710000000000001,0.06,0.389,1,0.457,0.715,2011-12
Cameron Clark,259,0.45399999999999996,0.423,0.193,0.72,0.667,0.737,0.34600000000000003,0.652,0.069,0.278,0.8,0.266,0.667,2011-12
Sam Grooms,206,0.42200000000000004,0.369,0.38299999999999995,0.46799999999999997,0.10800000000000001,0.42200000000000004,0.31,0.40700000000000003,0.19399999999999998,0.2,0.875,0.40299999999999997,0.6629999999999999,2011-12
Tyler Neal,97,0.553,0.51,0.14400000000000002,0.643,0.667,0.155,0.4,0.833,0.701,0.33799999999999997,1,0.309,0.8,2011-12
Carl Blair,95,0.45799999999999996,0.384,0.221,0.47600000000000003,0,0.2,0.21100000000000002,0.5,0.579,0.273,0.867,0.505,0.7290000000000001,2011-12
C.J. Washington,56.00000000000001,0.49100000000000005,0.46399999999999997,0.5710000000000001,0.594,0.316,0.429,0.292,0.857,0,NA,NA,0.23199999999999998,0.6920000000000001,2011-12
Calvin Newell,51,0.598,0.588,0.157,0.75,0,0.33299999999999996,0.529,0,0.51,0.385,0.7,0.13699999999999998,0.7140000000000001,2011-12
Casey Arent,30,0.43900000000000006,0.4,0.7,0.5710000000000001,0.41700000000000004,0.3,0,NA,0,NA,NA,0.133,1,2011-12
Barry Honore,12,0.457,0.41700000000000004,0.33299999999999996,0.75,0.33299999999999996,0.667,0.25,0.5,0,NA,NA,0.583,0.5710000000000001,2011-12
T.J. Franklin,10,0.35,0.35,0.4,0.25,0,0.3,0.33299999999999996,0,0.3,0.33299999999999996,1,0,NA,2011-12
James Fraschilla,2,0.508,0.5,0.5,0,NA,0.5,1,0,0,NA,NA,1,0.5,2011-12
Total,1827,0.511,0.473,0.275,0.614,0.373,0.506,0.373,0.5589999999999999,0.21899999999999997,0.35200000000000004,0.851,0.311,0.727,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
