shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.319,0.579,0.102,0.645,2012-13,SaintLouis
2pt Jumpers,0.415,0.33399999999999996,0.065,0.35700000000000004,2012-13,SaintLouis
3pt Shots,0.266,0.331,0.006,0.33299999999999996,2012-13,SaintLouis
